"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.022973349E1,2.105683982E-1,-6.460621208E-2,9.930811882E0,9.933254132E0
1.023209844E1,2.153540403E-1,-6.460621208E-2,9.928419113E0,9.930964576E0
1.023446339E1,2.105683982E-1,-7.896314561E-2,9.930811882E0,9.933357885E0
1.023682833E1,2.153540403E-1,-6.221338734E-2,9.935597420E0,9.938125777E0
1.023919333E1,2.225325108E-1,-7.178468257E-2,9.945169449E0,9.947917829E0
1.024155828E1,2.273181528E-1,-7.178468257E-2,9.933204651E0,9.936064675E0
1.024392323E1,2.344966233E-1,-7.657032460E-2,9.909276962E0,9.912346927E0
1.024628818E1,2.344966233E-1,-6.221338734E-2,9.921240807E0,9.924206684E0
1.024865312E1,2.249253243E-1,-5.982056633E-2,9.933204651E0,9.935930985E0
1.025101807E1,2.201396823E-1,-6.221338734E-2,9.947562218E0,9.950192262E0
1.025338302E1,2.153540403E-1,-7.417750359E-2,9.933204651E0,9.935815734E0
1.025574797E1,2.081755698E-1,-9.092725813E-2,9.928419113E0,9.931017618E0
1.025811292E1,2.249253243E-1,-9.092725813E-2,9.921240807E0,9.924206684E0
1.026047786E1,2.297109663E-1,-7.896314561E-2,9.930811882E0,9.933782107E0
1.026284281E1,2.201396823E-1,-5.982056633E-2,9.926026344E0,9.928647389E0
1.026520776E1,2.153540403E-1,-4.546362907E-2,9.930811882E0,9.933250673E0
1.026757271E1,2.081755698E-1,-6.939185411E-2,9.933204651E0,9.935628160E0
1.026993766E1,2.153540403E-1,-6.699903309E-2,9.928419113E0,9.930980431E0
1.027230260E1,2.081755698E-1,-6.939185411E-2,9.945169449E0,9.947590043E0
1.027466755E1,2.201396823E-1,-7.657032460E-2,9.928419113E0,9.931154544E0
1.027703250E1,2.177468538E-1,-7.657032460E-2,9.923633575E0,9.926317547E0
1.027939745E1,2.249253243E-1,-6.221338734E-2,9.923633575E0,9.926377247E0
1.028176240E1,2.153540403E-1,-7.896314561E-2,9.930811882E0,9.933460483E0
1.028412734E1,2.201396823E-1,-8.135596663E-2,9.914062500E0,9.916839997E0
1.028649229E1,2.177468538E-1,-7.896314561E-2,9.928419113E0,9.931120529E0
1.028885724E1,2.129612118E-1,-7.896314561E-2,9.942776680E0,9.945370569E0
1.029122219E1,2.129612118E-1,-7.896314561E-2,9.947562218E0,9.950154860E0
1.029358714E1,1.914258152E-1,-8.374879509E-2,9.937990189E0,9.940186452E0
1.029595208E1,2.009970993E-1,-8.374879509E-2,9.911669731E0,9.914061254E0
1.029831703E1,1.938186288E-1,-9.092725813E-2,9.923633575E0,9.925942614E0
1.030068198E1,2.057827413E-1,-6.221338734E-2,9.928419113E0,9.930746353E0
1.030304693E1,2.081755698E-1,-6.221338734E-2,9.928419113E0,9.930796225E0
1.030541187E1,2.153540403E-1,-6.939185411E-2,9.954740524E0,9.957311459E0
1.030777682E1,2.081755698E-1,-8.135596663E-2,9.945169449E0,9.947680696E0
1.031014177E1,2.129612118E-1,-7.178468257E-2,9.933204651E0,9.935746583E0
1.031250672E1,2.057827413E-1,-6.699903309E-2,9.937990189E0,9.940346292E0
1.031487172E1,2.081755698E-1,-7.178468257E-2,9.930811882E0,9.933252979E0
1.031723667E1,2.201396823E-1,-7.657032460E-2,9.935597420E0,9.938330875E0
1.031960161E1,2.297109663E-1,-7.896314561E-2,9.945169449E0,9.948135387E0
1.032196656E1,2.273181528E-1,-6.699903309E-2,9.947562218E0,9.950384741E0
1.032433151E1,2.009970993E-1,-8.135596663E-2,9.926026344E0,9.928394513E0
1.032669646E1,2.129612118E-1,-8.614161611E-2,9.928419113E0,9.931076424E0
1.032906141E1,2.225325108E-1,-7.417750359E-2,9.935597420E0,9.938366018E0
1.033142635E1,2.105683982E-1,-8.374879509E-2,9.945169449E0,9.947750916E0
1.033379130E1,2.105683982E-1,-7.896314561E-2,9.935597420E0,9.938142196E0
1.033615625E1,2.081755698E-1,-7.417750359E-2,9.923633575E0,9.926094031E0
1.033852120E1,2.057827413E-1,-7.896314561E-2,9.918848038E0,9.921296695E0
1.034088614E1,2.105683982E-1,-9.332008660E-2,9.930811882E0,9.933482387E0
1.034325109E1,1.962114573E-1,-9.332008660E-2,9.937990189E0,9.940365012E0
1.034561604E1,2.009970993E-1,-8.135596663E-2,9.952347755E0,9.954709663E0
1.034798099E1,2.009970993E-1,-6.939185411E-2,9.952347755E0,9.954619074E0
1.035034594E1,1.962114573E-1,-6.939185411E-2,9.937990189E0,9.940169171E0
1.035271088E1,2.081755698E-1,-8.135596663E-2,9.954740524E0,9.957249357E0
1.035507583E1,1.986042857E-1,-6.699903309E-2,9.942776680E0,9.944985703E0
1.035744078E1,1.938186288E-1,-6.699903309E-2,9.952347755E0,9.954460326E0
1.035980573E1,2.033899277E-1,-6.699903309E-2,9.952347755E0,9.954651284E0
1.036217068E1,2.321037948E-1,-7.657032460E-2,9.940383911E0,9.943388129E0
1.036453562E1,2.344966233E-1,-9.332008660E-2,9.935597420E0,9.938802412E0
1.036690057E1,2.321037948E-1,-9.092725813E-2,9.933204651E0,9.936332048E0
1.036926552E1,2.201396823E-1,-6.221338734E-2,9.928419113E0,9.931054228E0
1.037163047E1,2.201396823E-1,-5.503492057E-2,9.942776680E0,9.945365676E0
1.037399542E1,2.153540403E-1,-5.742774159E-2,9.937990189E0,9.940489138E0
1.037636036E1,2.057827413E-1,-6.221338734E-2,9.942776680E0,9.945100560E0
1.037872531E1,1.938186288E-1,-5.982056633E-2,9.937990189E0,9.940060017E0
1.038109026E1,2.009970993E-1,-6.699903309E-2,9.935597420E0,9.937856147E0
1.038345521E1,2.153540403E-1,-6.699903309E-2,9.940383911E0,9.942942147E0
1.038582016E1,2.153540403E-1,-8.374879509E-2,9.928419113E0,9.931107557E0
1.038818510E1,2.105683982E-1,-8.135596663E-2,9.933204651E0,9.935769345E0
1.039055010E1,2.081755698E-1,-7.657032460E-2,9.945169449E0,9.947642708E0
1.039291500E1,2.033899277E-1,-7.657032460E-2,9.933204651E0,9.935581770E0
1.039527995E1,2.009970993E-1,-6.939185411E-2,9.940383911E0,9.942657963E0
1.039764490E1,2.153540403E-1,-8.135596663E-2,9.940383911E0,9.943049253E0
1.040000984E1,2.177468538E-1,-8.614161611E-2,9.928419113E0,9.931180200E0
1.040237484E1,2.201396823E-1,-7.178468257E-2,9.937990189E0,9.940687275E0
1.040473979E1,2.105683982E-1,-7.417750359E-2,9.940383911E0,9.942890609E0
1.040710474E1,2.105683982E-1,-5.982056633E-2,9.940383911E0,9.942793865E0
1.040946969E1,2.081755698E-1,-9.092725813E-2,9.942776680E0,9.945371433E0
1.041183464E1,2.201396823E-1,-7.896314561E-2,9.947562218E0,9.950311087E0
1.041419958E1,2.057827413E-1,-6.699903309E-2,9.940383911E0,9.942739447E0
1.041656453E1,2.057827413E-1,-8.374879509E-2,9.935597420E0,9.938081127E0
1.041892948E1,2.105683982E-1,-7.178468257E-2,9.926026344E0,9.928519078E0
1.042129443E1,2.033899277E-1,-6.221338734E-2,9.930811882E0,9.933089278E0
1.042365937E1,2.177468538E-1,-5.742774159E-2,9.940383911E0,9.942934373E0
1.042602432E1,1.986042857E-1,-8.614161611E-2,9.933204651E0,9.935563330E0
1.042838927E1,2.153540403E-1,-7.178468257E-2,9.923633575E0,9.926229583E0
1.043075422E1,2.177468538E-1,-5.503492057E-2,9.911669731E0,9.914214008E0
1.043311917E1,2.081755698E-1,-7.178468257E-2,9.921240807E0,9.923684258E0
1.043548411E1,2.177468538E-1,-7.178468257E-2,9.928419113E0,9.931066046E0
1.043784906E1,2.129612118E-1,-6.939185411E-2,9.926026344E0,9.928553102E0
1.044021401E1,2.033899277E-1,-6.221338734E-2,9.930811882E0,9.933089278E0
1.044257896E1,2.129612118E-1,-7.178468257E-2,9.923633575E0,9.926177958E0
1.044494391E1,2.249253243E-1,-7.896314561E-2,9.947562218E0,9.950418115E0
1.044730885E1,2.129612118E-1,-8.135596663E-2,9.940383911E0,9.942997716E0
1.044967380E1,2.129612118E-1,-6.460621208E-2,9.933204651E0,9.935697312E0
1.045203875E1,2.153540403E-1,-6.460621208E-2,9.937990189E0,9.940533201E0
1.045440370E1,2.201396823E-1,-6.460621208E-2,9.930811882E0,9.933461636E0
1.045676864E1,2.153540403E-1,-6.939185411E-2,9.930811882E0,9.933389010E0
1.045913359E1,2.153540403E-1,-6.939185411E-2,9.945169449E0,9.947742857E0
1.046149854E1,2.225325108E-1,-7.896314561E-2,9.942776680E0,9.945580124E0
1.046386349E1,2.129612118E-1,-6.939185411E-2,9.940383911E0,9.942907020E0
1.046622844E1,2.249253243E-1,-5.982056633E-2,9.928419113E0,9.931146761E0
1.046859338E1,2.153540403E-1,-6.221338734E-2,9.921240807E0,9.923772821E0
1.047095833E1,2.273181528E-1,-6.460621208E-2,9.911669731E0,9.914486591E0
1.047332328E1,2.177468538E-1,-7.417750359E-2,9.911669731E0,9.914338750E0
1.047568828E1,2.033899277E-1,-5.742774159E-2,9.921240807E0,9.923491550E0
1.047805323E1,1.986042857E-1,-6.221338734E-2,9.935597420E0,9.937776927E0
1.048041818E1,2.129612118E-1,-7.657032460E-2,9.930811882E0,9.933390163E0
1.048278312E1,2.249253243E-1,-6.460621208E-2,9.940383911E0,9.943138220E0
1.048514807E1,2.081755698E-1,-7.178468257E-2,9.949954987E0,9.952391388E0
1.048751302E1,2.081755698E-1,-7.417750359E-2,9.940383911E0,9.942840222E0
1.048987797E1,2.177468538E-1,-7.657032460E-2,9.930811882E0,9.933493914E0
1.049224292E1,2.081755698E-1,-8.135596663E-2,9.928419113E0,9.930934596E0
1.049460786E1,2.153540403E-1,-6.939185411E-2,9.947562218E0,9.950135007E0
1.049697281E1,2.225325108E-1,-7.178468257E-2,9.959526062E0,9.962270481E0
1.049933776E1,2.249253243E-1,-8.135596663E-2,9.957133293E0,9.960005703E0
1.050170271E1,2.249253243E-1,-8.374879509E-2,9.959526062E0,9.962417610E0
1.050406766E1,2.129612118E-1,-8.374879509E-2,9.937990189E0,9.940624494E0
1.050643260E1,2.249253243E-1,-8.614161611E-2,9.930811882E0,9.933732250E0
1.050879755E1,2.153540403E-1,-9.571290761E-2,9.940383911E0,9.943177089E0
1.051116250E1,2.297109663E-1,-7.417750359E-2,9.947562218E0,9.950490616E0
1.051352745E1,2.297109663E-1,-7.417750359E-2,9.937990189E0,9.940921407E0
1.051589240E1,2.153540403E-1,-7.896314561E-2,9.935597420E0,9.938244746E0
1.051825734E1,2.057827413E-1,-8.135596663E-2,9.937990189E0,9.940453426E0
1.052062229E1,2.033899277E-1,-7.657032460E-2,9.947562218E0,9.949935907E0
1.052298724E1,2.057827413E-1,-9.571290761E-2,9.937990189E0,9.940581295E0
1.052535219E1,1.914258152E-1,-8.374879509E-2,9.928419113E0,9.930617493E0
1.052771714E1,2.105683982E-1,-6.699903309E-2,9.926026344E0,9.928485630E0
1.053008208E1,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
1.053244703E1,2.201396823E-1,-8.374879509E-2,9.957133293E0,9.959918612E0
1.053481198E1,2.057827413E-1,-6.460621208E-2,9.937990189E0,9.940330452E0
1.053717693E1,2.177468538E-1,-7.896314561E-2,9.942776680E0,9.945474196E0
1.053954187E1,1.938186288E-1,-7.896314561E-2,9.942776680E0,9.944979082E0
1.054190682E1,1.938186288E-1,-7.657032460E-2,9.937990189E0,9.940174931E0
1.054427177E1,2.033899277E-1,-6.460621208E-2,9.930811882E0,9.933104553E0
1.054663672E1,2.057827413E-1,-7.896314561E-2,9.918848038E0,9.921296695E0
1.054900167E1,2.177468538E-1,-8.135596663E-2,9.935597420E0,9.938316184E0
1.055136661E1,2.081755698E-1,-7.417750359E-2,9.954740524E0,9.957193293E0
1.055373161E1,2.081755698E-1,-8.135596663E-2,9.945169449E0,9.947680696E0
1.055609656E1,2.225325108E-1,-8.135596663E-2,9.933204651E0,9.936030100E0
1.055846151E1,2.225325108E-1,-6.939185411E-2,9.928419113E0,9.931155121E0
1.056082646E1,2.153540403E-1,-6.699903309E-2,9.942776680E0,9.945334300E0
1.056319141E1,2.225325108E-1,-7.896314561E-2,9.935597420E0,9.938402889E0
1.056555635E1,2.057827413E-1,-8.853443712E-2,9.933204651E0,9.935730447E0
1.056792130E1,2.081755698E-1,-8.374879509E-2,9.906884193E0,9.909425077E0
1.057028625E1,2.105683982E-1,-7.657032460E-2,9.918848038E0,9.921378355E0
1.057265120E1,2.129612118E-1,-7.417750359E-2,9.923633575E0,9.926195551E0
1.057501615E1,2.129612118E-1,-7.896314561E-2,9.914062500E0,9.916663900E0
1.057738109E1,2.129612118E-1,-6.939185411E-2,9.926026344E0,9.928553102E0
1.057974604E1,2.057827413E-1,-5.742774159E-2,9.940383911E0,9.942679557E0
1.058211099E1,2.129612118E-1,-4.067798331E-2,9.952347755E0,9.954709088E0
1.058447594E1,2.344966233E-1,-7.896314561E-2,9.935597420E0,9.938677977E0
1.058684088E1,2.057827413E-1,-5.742774159E-2,9.940383911E0,9.942679557E0
1.058920583E1,2.105683982E-1,-8.135596663E-2,9.937990189E0,9.940553648E0
1.059157078E1,2.249253243E-1,-5.982056633E-2,9.933204651E0,9.935930985E0
1.059393573E1,2.201396823E-1,-6.939185411E-2,9.947562218E0,9.950239735E0
1.059630068E1,2.201396823E-1,-5.982056633E-2,9.930811882E0,9.933431664E0
1.059866562E1,2.057827413E-1,-7.417750359E-2,9.940383911E0,9.942790410E0
1.060103057E1,1.986042857E-1,-7.657032460E-2,9.945169449E0,9.947447011E0
1.060339552E1,2.153540403E-1,-9.332008660E-2,9.930811882E0,9.933584984E0
1.060576047E1,2.321037948E-1,-8.135596663E-2,9.937990189E0,9.941033143E0
1.060812542E1,2.225325108E-1,-8.853443712E-2,9.937990189E0,9.940875618E0
1.061049036E1,2.273181528E-1,-8.135596663E-2,9.945169449E0,9.948099703E0
1.061285531E1,2.225325108E-1,-7.657032460E-2,9.937990189E0,9.940776264E0
1.061522026E1,2.033899277E-1,-6.699903309E-2,9.930811882E0,9.933120404E0
1.061758521E1,2.129612118E-1,-8.374879509E-2,9.930811882E0,9.933448091E0
1.061995016E1,2.201396823E-1,-6.460621208E-2,9.945169449E0,9.947815379E0
1.062231510E1,2.297109663E-1,-6.939185411E-2,9.949954987E0,9.952848165E0
1.062468005E1,2.105683982E-1,-7.657032460E-2,9.942776680E0,9.945300909E0
1.062704500E1,2.105683982E-1,-6.939185411E-2,9.945169449E0,9.947640406E0
1.062940995E1,2.033899277E-1,-8.614161611E-2,9.933204651E0,9.935660143E0
1.063177490E1,2.033899277E-1,-5.742774159E-2,9.933204651E0,9.935452684E0
1.063413984E1,2.201396823E-1,-5.982056633E-2,9.937990189E0,9.940608078E0
1.063650484E1,2.225325108E-1,-7.896314561E-2,9.949954987E0,9.952756409E0
1.063886979E1,2.321037948E-1,-5.742774159E-2,9.945169449E0,9.948043299E0
1.064123474E1,2.081755698E-1,-8.374879509E-2,9.952347755E0,9.954877035E0
1.064359969E1,2.201396823E-1,-7.417750359E-2,9.947562218E0,9.950274260E0
1.064596464E1,2.177468538E-1,-6.699903309E-2,9.923633575E0,9.926248330E0
1.064832958E1,1.962114573E-1,-7.417750359E-2,9.918848038E0,9.921065852E0
1.065069453E1,2.105683982E-1,-7.417750359E-2,9.921240807E0,9.923752339E0
1.065305948E1,2.297109663E-1,-7.417750359E-2,9.937990189E0,9.940921407E0
1.065542443E1,2.105683982E-1,-7.178468257E-2,9.933204651E0,9.935695583E0
1.065778937E1,2.153540403E-1,-6.460621208E-2,9.928419113E0,9.930964576E0
1.066015432E1,2.105683982E-1,-7.657032460E-2,9.928419113E0,9.930946992E0
1.066251927E1,2.177468538E-1,-7.417750359E-2,9.935597420E0,9.938260013E0
1.066488422E1,2.129612118E-1,-6.699903309E-2,9.933204651E0,9.935713159E0
1.066724917E1,2.105683982E-1,-7.657032460E-2,9.942776680E0,9.945300909E0
1.066961411E1,2.009970993E-1,-7.417750359E-2,9.942776680E0,9.945084728E0
1.067197906E1,2.201396823E-1,-6.939185411E-2,9.933204651E0,9.935886037E0
1.067434401E1,2.273181528E-1,-8.853443712E-2,9.937990189E0,9.940983899E0
1.067670896E1,2.344966233E-1,-7.417750359E-2,9.940383911E0,9.943426133E0
1.067907391E1,2.177468538E-1,-6.939185411E-2,9.945169449E0,9.947794946E0
1.068143885E1,2.105683982E-1,-7.417750359E-2,9.935597420E0,9.938105324E0
1.068380380E1,2.129612118E-1,-6.221338734E-2,9.935597420E0,9.938074213E0
1.068616875E1,1.986042857E-1,-5.742774159E-2,9.942776680E0,9.944925828E0
1.068853370E1,2.153540403E-1,-5.742774159E-2,9.930811882E0,9.933312637E0
1.069089864E1,2.081755698E-1,-6.460621208E-2,9.911669731E0,9.914066163E0
1.069326359E1,2.057827413E-1,-6.939185411E-2,9.935597420E0,9.937970510E0
1.069562854E1,2.201396823E-1,-5.982056633E-2,9.942776680E0,9.945393310E0
1.069799349E1,2.105683982E-1,-6.939185411E-2,9.933204651E0,9.935678584E0
1.070035844E1,2.177468538E-1,-8.614161611E-2,9.923633575E0,9.926395993E0
1.070272338E1,2.177468538E-1,-8.374879509E-2,9.928419113E0,9.931159733E0
1.070508833E1,2.153540403E-1,-7.896314561E-2,9.918848038E0,9.921499833E0
1.070745328E1,2.129612118E-1,-6.460621208E-2,9.935597420E0,9.938089481E0
1.070981823E1,2.153540403E-1,-6.699903309E-2,9.928419113E0,9.930980431E0
1.071218318E1,2.129612118E-1,-7.896314561E-2,9.935597420E0,9.938193183E0
1.071454818E1,2.225325108E-1,-8.614161611E-2,9.940383911E0,9.943247628E0
1.071691307E1,2.273181528E-1,-7.178468257E-2,9.921240807E0,9.924104278E0
1.071927807E1,2.201396823E-1,-7.417750359E-2,9.933204651E0,9.935920613E0
1.072164302E1,2.153540403E-1,-7.896314561E-2,9.952347755E0,9.954990627E0
1.072400797E1,2.177468538E-1,-7.896314561E-2,9.942776680E0,9.945474196E0
1.072637292E1,2.273181528E-1,-8.614161611E-2,9.937990189E0,9.940962876E0
1.072873786E1,2.273181528E-1,-8.853443712E-2,9.940383911E0,9.943376901E0
1.073110281E1,2.273181528E-1,-7.657032460E-2,9.940383911E0,9.943277571E0
1.073346776E1,1.986042857E-1,-5.742774159E-2,9.933204651E0,9.935355869E0
1.073583271E1,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
1.073819766E1,2.153540403E-1,-6.460621208E-2,9.928419113E0,9.930964576E0
1.074056260E1,2.033899277E-1,-6.939185411E-2,9.930811882E0,9.933136832E0
1.074292755E1,2.129612118E-1,-7.896314561E-2,9.918848038E0,9.921448183E0
1.074529250E1,2.129612118E-1,-7.178468257E-2,9.930811882E0,9.933354426E0
1.074765745E1,2.057827413E-1,-8.135596663E-2,9.935597420E0,9.938061250E0
1.075002240E1,2.105683982E-1,-7.178468257E-2,9.942776680E0,9.945265215E0
1.075238734E1,2.009970993E-1,-8.374879509E-2,9.942776680E0,9.945160723E0
1.075475229E1,1.962114573E-1,-8.853443712E-2,9.942776680E0,9.945106605E0
1.075711724E1,2.033899277E-1,-7.896314561E-2,9.937990189E0,9.940384883E0
1.075948219E1,2.153540403E-1,-8.374879509E-2,9.935597420E0,9.938283922E0
1.076184714E1,2.129612118E-1,-8.853443712E-2,9.942776680E0,9.945451168E0
1.076421208E1,1.962114573E-1,-7.657032460E-2,9.945169449E0,9.947399525E0
1.076657703E1,2.249253243E-1,-8.135596663E-2,9.923633575E0,9.926515679E0
1.076894198E1,2.177468538E-1,-8.135596663E-2,9.940383911E0,9.943101367E0
1.077130693E1,2.321037948E-1,-6.939185411E-2,9.940383911E0,9.943335441E0
1.077367187E1,2.392822653E-1,-7.896314561E-2,9.949954987E0,9.953145001E0
1.077603682E1,2.177468538E-1,-8.374879509E-2,9.947562218E0,9.950297565E0
1.077840177E1,2.105683982E-1,-7.178468257E-2,9.928419113E0,9.930911246E0
1.078076672E1,2.201396823E-1,-6.221338734E-2,9.937990189E0,9.940622766E0
1.078313167E1,2.129612118E-1,-7.657032460E-2,9.926026344E0,9.928605868E0
1.078549661E1,2.009970993E-1,-6.460621208E-2,9.928419113E0,9.930663617E0
1.078786156E1,2.344966233E-1,-7.657032460E-2,9.933204651E0,9.936267223E0
1.079022651E1,2.297109663E-1,-6.460621208E-2,9.945169449E0,9.948031788E0
1.079259151E1,2.368894368E-1,-7.417750359E-2,9.930811882E0,9.933913808E0
1.079495646E1,2.153540403E-1,-7.896314561E-2,9.942776680E0,9.945422095E0
1.079732135E1,2.105683982E-1,-6.699903309E-2,9.942776680E0,9.945231824E0
1.079968635E1,2.249253243E-1,-7.417750359E-2,9.945169449E0,9.947989197E0
1.080205130E1,2.129612118E-1,-6.699903309E-2,9.942776680E0,9.945282774E0
1.080441625E1,2.009970993E-1,-5.264209956E-2,9.923633575E0,9.925808499E0
1.080678120E1,2.129612118E-1,-6.460621208E-2,9.937990189E0,9.940481650E0
1.080914615E1,2.105683982E-1,-6.221338734E-2,9.930811882E0,9.933238857E0
1.081151109E1,2.129612118E-1,-5.264209956E-2,9.933204651E0,9.935626719E0
1.081387604E1,2.297109663E-1,-6.221338734E-2,9.930811882E0,9.933663084E0
1.081624099E1,2.344966233E-1,-6.460621208E-2,9.945169449E0,9.948143445E0
1.081860594E1,2.129612118E-1,-6.699903309E-2,9.945169449E0,9.947674940E0
1.082097089E1,2.057827413E-1,-6.460621208E-2,9.935597420E0,9.937938246E0
1.082333583E1,2.033899277E-1,-5.982056633E-2,9.933204651E0,9.935466803E0
1.082570078E1,2.105683982E-1,-6.221338734E-2,9.926026344E0,9.928454489E0
1.082806573E1,2.057827413E-1,-7.896314561E-2,9.918848038E0,9.921296695E0
1.083043068E1,2.177468538E-1,-7.657032460E-2,9.942776680E0,9.945455486E0
1.083279562E1,2.225325108E-1,-7.417750359E-2,9.935597420E0,9.938366018E0
1.083516057E1,2.201396823E-1,-8.614161611E-2,9.930811882E0,9.933625043E0
1.083752552E1,2.225325108E-1,-8.614161611E-2,9.923633575E0,9.926502125E0
1.083989047E1,2.249253243E-1,-7.178468257E-2,9.930811882E0,9.933618126E0
1.084225542E1,2.416750938E-1,-6.221338734E-2,9.945169449E0,9.948299992E0
1.084462036E1,2.201396823E-1,-7.417750359E-2,9.933204651E0,9.935920613E0
1.084698531E1,2.129612118E-1,-4.785645381E-2,9.923633575E0,9.926033753E0
1.084935026E1,2.153540403E-1,-5.742774159E-2,9.928419113E0,9.930920471E0
1.085171521E1,2.153540403E-1,-5.982056633E-2,9.933204651E0,9.935718922E0
1.085408016E1,2.057827413E-1,-7.896314561E-2,9.923633575E0,9.926081052E0
1.085644510E1,1.986042857E-1,-8.853443712E-2,9.933204651E0,9.935584364E0
1.085881005E1,2.081755698E-1,-8.614161611E-2,9.945169449E0,9.947720986E0
1.086117500E1,2.225325108E-1,-8.374879509E-2,9.930811882E0,9.933657897E0
1.086353995E1,2.105683982E-1,-8.135596663E-2,9.940383911E0,9.942946754E0
1.086590490E1,2.201396823E-1,-7.178468257E-2,9.930811882E0,9.933510918E0
1.086826984E1,2.153540403E-1,-6.699903309E-2,9.921240807E0,9.923803977E0
1.087063479E1,2.057827413E-1,-7.417750359E-2,9.933204651E0,9.935612889E0
1.087299979E1,2.129612118E-1,-6.221338734E-2,9.937990189E0,9.940466386E0
1.087536469E1,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
1.087772969E1,2.153540403E-1,-6.221338734E-2,9.935597420E0,9.938125777E0
1.088009464E1,2.201396823E-1,-6.699903309E-2,9.933204651E0,9.935869614E0
1.088245958E1,2.177468538E-1,-5.742774159E-2,9.935597420E0,9.938149110E0
1.088482453E1,2.153540403E-1,-7.417750359E-2,9.935597420E0,9.938207874E0
1.088718948E1,2.177468538E-1,-8.614161611E-2,9.935597420E0,9.938356512E0
1.088955443E1,2.321037948E-1,-7.657032460E-2,9.933204651E0,9.936211040E0
1.089191937E1,2.273181528E-1,-7.896314561E-2,9.935597420E0,9.938511197E0
1.089428432E1,1.986042857E-1,-7.657032460E-2,9.937990189E0,9.940269396E0
1.089664927E1,2.081755698E-1,-8.135596663E-2,9.923633575E0,9.926150271E0
1.089901422E1,2.057827413E-1,-6.939185411E-2,9.921240807E0,9.923617330E0
1.090137917E1,2.225325108E-1,-7.657032460E-2,9.933204651E0,9.935992068E0
1.090374411E1,2.177468538E-1,-6.939185411E-2,9.923633575E0,9.926264769E0
1.090610906E1,2.153540403E-1,-7.417750359E-2,9.921240807E0,9.923855038E0
1.090847401E1,2.129612118E-1,-7.417750359E-2,9.937990189E0,9.940548464E0
1.091083896E1,2.033899277E-1,-6.221338734E-2,9.937990189E0,9.940265940E0
1.091320391E1,1.986042857E-1,-5.264209956E-2,9.947562218E0,9.949683861E0
1.091556885E1,2.009970993E-1,-6.699903309E-2,9.940383911E0,9.942641551E0
1.091793380E1,1.986042857E-1,-8.853443712E-2,9.926026344E0,9.928407778E0
1.092029875E1,2.105683982E-1,-9.571290761E-2,9.926026344E0,9.928720915E0
